,longitude,latitude,coordinate,true class,feature1,feature2,true target,noisy target
887,5.540210012135846,4.821118059579877,POINT (5.540210012135846 4.821118059579877),2,0.5628649365234145,0.34440060554667973,4.2186707324998505,4.2287429574758395
886,5.516657329639768,5.420323871732614,POINT (5.516657329639768 5.420323871732614),2,0.4085671389233074,0.17968636851467834,4.362552090668063,4.583052668067526
55,2.9289704866082955,5.874086167748841,POINT (2.928970486608296 5.874086167748841),2,0.6837407116810943,0.5880765179976898,4.2205950946355015,4.216277551757274
884,6.854672084298038,8.814512928961939,POINT (6.854672084298038 8.814512928961939),2,0.01714057100943156,0.8040682539001833,5.76978711188132,5.825301846559721
883,2.480867013613496,6.195342952667157,POINT (2.480867013613496 6.195342952667157),2,0.2509374973455186,0.7765337053481552,5.274658710657118,5.265826417079668
882,9.7048044745856,1.6156225444779349,POINT (9.7048044745856 1.615622544477935),2,0.6957817484610668,0.9701121432348175,4.578548646312684,4.511000024082103
881,5.70281012418152,4.583141198216117,POINT (5.70281012418152 4.583141198216117),2,0.9599680655057372,0.6030486748359822,3.6831125438245076,3.59393309738599
880,3.641550944458265,1.3237558542342598,POINT (3.641550944458265 1.32375585423426),2,0.23601928049424448,0.40746568849851506,4.935427127510026,4.987914589115465
56,7.812061750364533,6.391339070265954,POINT (7.812061750364533 6.391339070265954),2,0.006744177829217879,0.2923235278207148,5.278835172162279,5.232399657675201
923,5.5320152113834276,3.914970551998782,POINT (5.532015211383428 3.914970551998782),2,0.02389950678197028,0.2639564647273779,5.216157451163437,4.977282060919193
924,9.724061812519558,1.5353495414282292,POINT (9.724061812519558 1.535349541428229),2,0.6608715824394676,0.9359700271764291,4.614226862297494,4.68882602144942
927,0.3787042375237071,7.516783651910468,POINT (0.3787042375237071 7.516783651910468),2,0.9585601032506128,0.21826861913883322,3.3011484126376076,3.228118194313552
935,9.297188985912522,2.3921540492023787,POINT (9.297188985912522 2.392154049202379),2,0.28524722736675845,0.4408175844442441,4.8703231297107275,4.833398409372352
1,6.286057282507351,7.867615886886112,POINT (6.286057282507351 7.867615886886112),2,0.1450363180955324,0.2382452465247854,4.948172610333721,5.11169553074707
994,5.9412104527583,7.231257269023911,POINT (5.9412104527583 7.231257269023911),2,0.37302843316875167,0.9421860367499647,5.196129170412461,5.10560023172227
4,3.424561523903207,6.915418654946633,POINT (3.424561523903207 6.915418654946633),2,0.41661649045576676,0.14927556525140606,4.316042584339873,4.2346689951104235
6,1.1176742219554614,3.471214229318212,POINT (1.117674221955461 3.471214229318212),2,0.20897119605823,0.8601037112611376,5.442161319144677,5.379119178888338
985,5.87029417655987,5.902592349133168,POINT (5.87029417655987 5.902592349133168),2,0.019494996021602762,0.34851234736925796,5.309522355326052,5.068715166981583
984,6.576800686053347,9.862555214762498,POINT (6.576800686053347 9.862555214762498),2,0.9871067477681326,0.09804785455012632,3.1238343590138613,3.094194346989002
981,7.9556612146084795,5.323584203586781,POINT (7.95566121460848 5.323584203586781),2,0.2118407477318952,0.5505905393761428,5.126909043912352,5.152867220222158
979,6.482483174961196,8.581328561332297,POINT (6.482483174961196 8.581328561332297),2,0.9946591867730484,0.662028688316921,3.672710314770824,3.601393645492998
14,6.5384033028941415,4.351104362553299,POINT (6.538403302894142 4.351104362553299),2,0.5806546968363415,0.03273987432761405,3.871430480654931,3.9070748494438208
971,3.095389721173113,0.04852504132127122,POINT (3.095389721173113 0.04852504132127122),2,0.8160956589115,0.6408357474128695,4.00864442958987,3.904196781984157
18,9.650028692030489,0.3244787580698094,POINT (9.650028692030489 0.3244787580698094),2,0.4292311528099869,0.529217072718642,4.670754767098668,4.671278943799854
968,1.4783104741330055,7.22352611030238,POINT (1.478310474133006 7.22352611030238),2,0.4088244372992049,0.3205967468569427,4.502947872258533,4.316110245229361
57,5.478430667309891,3.6478833635624985,POINT (5.478430667309891 3.647883363562499),2,0.9506712168570558,0.6403285125064936,3.738986078792382,3.5821812139598332
966,2.3020226950318703,6.268458303722429,POINT (2.30202269503187 6.268458303722429),2,0.9652299493122845,0.3240086008397359,3.393548702215167,3.4107764703083983
960,3.4259281107356285,1.5943725130323472,POINT (3.425928110735629 1.594372513032347),2,0.48481912915871084,0.2360190498633966,4.266380791545975,4.244826737901647
22,3.4547822818291065,0.4062193467619757,POINT (3.454782281829107 0.4062193467619757),2,0.008717307625068393,0.2595769592518702,5.242142344001733,5.211225991644828
954,9.10835113492784,9.263136786595823,POINT (9.10835113492784 9.263136786595823),2,0.28291956581908484,0.6610243020774734,5.095185170439303,5.170705086319861
952,1.2808622143262438,3.1891021593077284,POINT (1.280862214326244 3.189102159307728),2,0.1900440771066627,0.9624744836266866,5.582386329413361,5.6713515272993
949,5.649329068494638,4.81506902828138,POINT (5.649329068494638 4.81506902828138),2,0.38370562326725055,0.8740309287179912,5.10661968218349,5.13541833224231
27,4.86991722040346,5.94056270446012,POINT (4.86991722040346 5.94056270446012),2,0.3927596148849165,0.8487979978084299,5.063278768038597,4.955867739873758
28,1.3133075871107702,0.561538682708731,POINT (1.31330758711077 0.561538682708731),2,0.2927988139414127,0.31762565791110897,4.7320280300282835,4.6360699852248315
945,0.790698716124123,2.2647800998408774,POINT (0.790698716124123 2.264780099840877),2,0.8357820921702392,0.4839062414778309,3.8123420571373523,3.6927231487215066
944,1.9279502545832183,6.34776805422958,POINT (1.927950254583218 6.34776805422958),2,0.8239464029702597,0.5230330540860427,3.8751402481455233,3.929615486930756
29,1.0445052744305827,4.02007887738989,POINT (1.044505274430583 4.02007887738989),2,0.36968561086823204,0.8578772074874584,5.1185059857509945,5.090971944424959
942,2.685500814415187,5.843042953790887,POINT (2.685500814415187 5.843042953790887),2,0.9356856816931319,0.30365113936023935,3.4322797759739756,3.1864293180295706
941,6.187972716614389,9.23932267805796,POINT (6.187972716614389 9.23932267805796),2,0.5989488918113766,0.21013649331241746,4.012238709689664,4.1759683599359185
963,8.773366165796846,8.55412800896087,POINT (8.773366165796846 8.55412800896087),2,0.037769635511149535,0.14717303889653022,5.071633767874231,5.2179115010511685
877,9.912395525676288,9.119613131932368,POINT (9.912395525676288 9.119613131932368),2,0.3670242974385126,0.8570794887798407,5.123030893902816,5.114317774017925
875,3.7929091726498387,0.8834251943899873,POINT (3.792909172649839 0.8834251943899873),2,0.6114490274713203,0.7118668782775541,4.488968823334913,4.392676276699656
59,7.75164363398355,6.735049800968782,POINT (7.75164363398355 6.735049800968782),2,0.5033083460725145,0.5142331331323715,4.507616440987342,4.461476538468649
77,0.4693950094913635,2.5877754610678902,POINT (0.4693950094913635 2.58777546106789),2,0.446845045264303,0.34292028497936844,4.449230194450762,4.434196410908823
828,6.271271858017354,9.35583533462248,POINT (6.271271858017354 9.35583533462248),2,0.8882598481348016,0.6627908584882592,3.886271162218656,3.7887124519700373
83,6.68515080707916,4.140212020374735,POINT (6.68515080707916 4.140212020374735),2,0.3173019803175623,0.4298409505061812,4.795236989871056,4.950406567233523
819,5.713502739147631,7.240187149153238,POINT (5.713502739147631 7.240187149153238),2,0.8859975546608599,0.10214862235702915,3.3301535130353095,3.3280873840715053
84,0.797236794273577,7.138052885329654,POINT (0.797236794273577 7.138052885329654),2,0.9962773484585254,0.3154400147598526,3.3228853178428017,3.307627635761265
817,2.659629481178772,0.644159913826795,POINT (2.659629481178772 0.644159913826795),2,0.391340240488236,0.6877980419797227,4.905117561003251,4.857473197287746
816,8.92229178166798,8.727492801249955,POINT (8.92229178166798 8.727492801249955),2,0.44505291765751154,0.05975603443533617,4.169650199120313,4.292960698270207
85,7.400862825387576,5.817836339947863,POINT (7.400862825387576 5.817836339947863),2,0.6824773155063427,0.4236081263738435,4.058653495361158,3.8419329785179706
87,2.05390909470621,0.7910598842645811,POINT (2.05390909470621 0.7910598842645811),2,0.08140486721079254,0.032200219332617186,4.869390484911032,4.782191102416208
812,3.105494507914065,5.817286070711245,POINT (3.105494507914065 5.817286070711245),2,0.9244838093696297,0.13195215933603366,3.2829845405967744,3.334238397887205
810,4.931530809887058,5.716835444075502,POINT (4.931530809887058 5.716835444075502),2,0.042102248290853406,0.2850427226063843,5.200838226024677,5.207547939733358
89,9.203441286450683,2.3726439822108913,POINT (9.203441286450683 2.372643982210891),2,0.07442236973442662,0.48779763347875815,5.338952894009905,5.55146133842239
830,9.45102210989572,2.1010087560569515,POINT (9.451022109895719 2.101008756056951),2,0.19880809301030178,0.5143487659155369,5.116732579894934,5.0924304824599576
90,0.7172777615249237,2.307619384595938,POINT (0.7172777615249237 2.307619384595938),2,0.8997728164631911,0.27804268423669487,3.478497051310313,3.5137778204196666
804,6.833744141602884,3.618181743497544,POINT (6.833744141602884 3.618181743497544),2,0.6156384835999106,0.774135400288203,4.542858433088382,4.336274921957267
803,3.7230487501563436,1.2760130786265467,POINT (3.723048750156344 1.276013078626547),2,0.8075980954281896,0.7105102379345342,4.095314047078155,4.039798482950602
802,4.2494499373612555,7.6871746468591855,POINT (4.249449937361256 7.687174646859186),2,0.7475044427580418,0.799076933817916,4.304068048301833,4.318202972578775
93,6.321824944281534,5.20989887155486,POINT (6.321824944281534 5.20989887155486),2,0.7052778813036643,0.30438749054553393,3.8938317279382053,3.8740823407807166
95,8.760918513185285,9.885055950804372,POINT (8.760918513185285 9.885055950804372),2,0.9881359416649655,0.6375157836451205,3.6612439003151893,3.566671469405367
797,6.881761243248061,9.606733267662618,POINT (6.881761243248061 9.606733267662618),2,0.1377202750053167,0.8487170324725679,5.573276482461934,5.509659656641381
96,9.532939408726527,0.9876773810381168,POINT (9.532939408726527 0.9876773810381168),2,0.4466664331115081,0.8571966489447261,4.96386378272171,4.987628116824447
792,6.330777578396657,3.3544467252243484,POINT (6.330777578396657 3.354446725224348),2,0.9838493680134488,0.06062141211918648,3.092922676092289,3.143589901589307
786,9.599854657639575,9.142673376293907,POINT (9.599854657639575 9.142673376293907),2,0.10160484979477435,0.29628217527877365,5.093072475689225,5.108249133757247
782,7.230317856218078,5.148007899044343,POINT (7.230317856218078 5.148007899044343),2,0.9347683168890084,0.07889417407774846,3.209357540299732,3.2076466436956856
778,9.740083802264008,0.49960513974597665,POINT (9.740083802264008 0.4996051397459766),2,0.7014071506074769,0.19310683394055594,3.7902925327256023,3.8691475821193073
777,4.104507236865089,0.8062301847215358,POINT (4.104507236865089 0.8062301847215358),2,0.9559681091593947,0.9526542611312797,4.0407180428124905,4.1809087569908225
807,4.936548774768834,5.109979169675692,POINT (4.936548774768834 5.109979169675692),2,0.39311233247793287,0.7617091095492236,4.9754844445933575,5.01824678500873
102,6.03325398715357,5.075262483190684,POINT (6.03325398715357 5.075262483190684),2,0.11517185746783176,0.8708984462725077,5.640554731336844,5.503440028889624
832,6.18447155217369,5.254362189002392,POINT (6.18447155217369 5.254362189002392),2,0.9361726698698379,0.5198294703380222,3.6474841305983463,3.6851747846715175
835,1.4895587146274591,7.523053138389855,POINT (1.489558714627459 7.523053138389855),2,0.16920887113281124,7.575315714791753e-05,4.661658010891525,4.7550478957264914
872,9.01403469385644,1.6044995456355593,POINT (9.01403469385644 1.604499545635559),2,0.5727300944731807,0.13806808632588385,3.9926078973795223,3.807050251525245
62,2.9464761534201465,4.836632137427043,POINT (2.946476153420146 4.836632137427043),2,0.3630304746156374,0.13537789824514745,4.409316949013872,4.575401258190762
63,0.4195729808860382,0.07270939957277234,POINT (0.4195729808860382 0.07270939957277234),2,0.5526060573052675,0.020427599647601546,3.9152154850370664,3.7739775024194837
867,0.075660277256685,6.577577933873084,POINT (0.075660277256685 6.577577933873084),2,0.028196362645307227,0.37612366783624873,5.319730942545634,5.396223147831194
865,6.192861733423841,7.852445508768168,POINT (6.192861733423841 7.852445508768168),2,0.12688916565295538,0.589976154843703,5.336197823537792,5.230579356426818
863,1.3881335105949744,0.17904578081500921,POINT (1.388133510594974 0.1790457808150092),2,0.87205343599238,0.8543846696652205,4.11027779768046,3.962607030355257
862,0.030946028557855554,7.472895088790814,POINT (0.03094602855785555 7.472895088790814),2,0.11339425044300877,0.5055521000350912,5.278763599149074,5.202461924044365
860,6.087680321934906,7.755054005066352,POINT (6.087680321934906 7.755054005066352),2,0.33223683955367633,0.4401702971551811,4.775696618047828,4.868796469530422
859,6.192989284062602,9.25795633456968,POINT (6.192989284062602 9.25795633456968),2,0.2824412166164165,0.8196315205590781,5.254749087326245,5.284376785919049
858,5.589150103299599,3.2890271536223246,POINT (5.589150103299599 3.289027153622325),2,0.5812032011965947,0.4435128207265485,4.281106418333359,4.102738972937639
857,0.9321202543745699,2.9358232509259077,POINT (0.9321202543745699 2.935823250925908),2,0.9357531264373593,0.3854676795635148,3.5139614266887964,3.4696851641360924
855,5.386894672599913,3.1605925095141894,POINT (5.386894672599913 3.160592509514189),2,0.6106036579303095,0.6933813601647953,4.472174044304176,4.487015442992883
76,6.476843311061334,4.508037947766693,POINT (6.476843311061334 4.508037947766693),2,0.5856789922441079,0.2607156872095926,4.089357702721377,3.9945846459175915
854,4.530353936285908,6.8302537533726495,POINT (4.530353936285908 6.83025375337265),2,0.36245248947740105,0.0718325567719722,4.34692757781717,4.4047099509265255
851,5.048018983400341,5.355668659054768,POINT (5.048018983400341 5.355668659054768),2,0.43199318978903034,0.4497796383052065,4.585793258727146,4.661975688936977
850,2.282568739081076,5.525295460677198,POINT (2.282568739081076 5.525295460677198),2,0.5871934980675948,0.7023353726429717,4.527948376507782,4.523398858372404
69,5.971105543195652,3.823033835288366,POINT (5.971105543195652 3.823033835288366),2,0.7155387995623294,0.25665424861477537,3.8255766494901167,3.935707884074898
70,9.63961097791854,8.953583390540752,POINT (9.63961097791854 8.953583390540752),2,0.11047618295346406,0.30676157229632495,5.0858092063893965,5.139867588569622
71,1.5450335628631595,6.5575872470802645,POINT (1.54503356286316 6.557587247080265),2,0.15153315480903695,0.5595143180062981,5.256448008388224,5.224793680101357
844,8.717495646913921,1.208138242927218,POINT (8.717495646913921 1.208138242927218),2,0.9047731404673232,0.9349869787594336,4.1254406978247875,4.1877844762773355
72,1.4944368982301903,6.938486005211947,POINT (1.49443689823019 6.938486005211947),2,0.6193646141158512,0.6602509914863985,4.421521763254696,4.467657435896495
73,4.84939973535435,5.304478672911571,POINT (4.84939973535435 5.304478672911571),2,0.6530381566102028,0.4891481670202662,4.183071853799861,4.270838441431453
841,9.431312026769923,1.3286356601667448,POINT (9.431312026769923 1.328635660166745),2,0.4645620133641202,0.47936070639976625,4.550236679671526,4.786961347618985
839,1.4541899089348909,0.5196472680387321,POINT (1.454189908934891 0.5196472680387321),2,0.06441939044958256,0.33970572375605235,5.210866942856887,5.2304038891826075
837,0.6320808517986054,7.902365338412091,POINT (0.6320808517986054 7.902365338412091),2,0.21890331123296836,0.46884551508341343,5.0310388926174765,5.25280303851081
75,7.052346460598708,8.977805639518389,POINT (7.052346460598708 8.977805639518389),2,0.5025299458355968,0.3081648188680197,4.303104927196826,4.4396485840457345
853,5.1581683691864715,5.182042798665142,POINT (5.158168369186471 5.182042798665142),2,0.327753506747656,0.7191820862507237,5.063675072755411,5.101716904639298
649,9.018119030252688,0.1600170292002845,POINT (9.018119030252688 0.1600170292002845),2,0.6553996021120925,0.493157170975286,4.182357966751101,4.001090842160409
499,3.3132404087651555,0.8039771129124529,POINT (3.313240408765155 0.8039771129124529),2,0.37734072403836216,0.879677151234218,5.124995703157493,5.140632867553383
646,5.853237733724253,5.7128452752392445,POINT (5.853237733724253 5.712845275239244),2,0.3069065332936205,0.29383956318523674,4.680026496597995,4.607689248972242
519,9.60180139676216,1.5951005336645474,POINT (9.601801396762159 1.595100533664547),2,0.4351081718451246,0.6155474754837416,4.745331131793492,4.8227804770993785
379,1.1046490280542187,3.8031689055381737,POINT (1.104649028054219 3.803168905538174),2,0.5484586976017339,0.2863409271787202,4.189423531975252,4.238211252355463
381,1.2398428412201468,2.884181664847979,POINT (1.239842841220147 2.884181664847979),2,0.7661413850532233,0.7304847474670007,4.198201977360554,4.359622773941186
214,6.979031269283186,9.496364672675,POINT (6.979031269283186 9.496364672675),2,0.2007853967140627,0.20726461347689906,4.8056938200487735,4.91985008831177
383,0.2564108165476686,7.654245428578335,POINT (0.2564108165476686 7.654245428578335),2,0.41106208100257424,0.7110526165982778,4.888928454593129,4.980611376539763
384,2.289850363503585,4.878386760947164,POINT (2.289850363503585 4.878386760947164),2,0.8355038173006356,0.5425019331869307,3.8714942985856595,3.9180055168370065
215,5.786051704194454,7.056578381382911,POINT (5.786051704194454 7.056578381382911),2,0.6756512585090334,0.5448526276772414,4.193550110659174,4.351454265064998
513,8.856516991801602,1.7802803857718352,POINT (8.856516991801602 1.780280385771835),2,0.5399050696018822,0.6970398121694648,4.6172296729657,4.574941456928542
385,6.002920315605191,5.764243493321121,POINT (6.002920315605191 5.764243493321121),2,0.08376373679815563,0.5537210635706681,5.386193589974357,5.435228695880837
386,2.968677527069307,6.786010062167257,POINT (2.968677527069307 6.786010062167257),2,0.7156789818243933,0.24727792751989497,3.8159199638711083,3.966931778911199
216,6.739167334709669,9.378845637759877,POINT (6.739167334709669 9.378845637759877),2,0.8204669605392703,0.8467708230860929,4.205836902007553,4.131963757825558
218,3.6174418636997316,5.224353644718449,POINT (3.617441863699732 5.224353644718449),2,0.08993054951066781,0.7611426045663827,5.581281505545047,5.597349132234409
506,0.7490262189858465,0.34928166969434016,POINT (0.7490262189858465 0.3492816696943402),2,0.1998627565249892,0.14326679355297534,4.743541280502997,4.80903692965684
502,5.4660974029331815,3.6686223446415225,POINT (5.466097402933181 3.668622344641522),2,0.8643996830545706,0.9698408310146776,4.241041464905536,4.22980527078163
222,7.641684988074503,4.955891017084176,POINT (7.641684988074503 4.955891017084176),2,0.9452974566291474,0.14464295387788695,3.254048040619592,3.368682812192582
500,9.955528536987458,9.289716443951727,POINT (9.955528536987458 9.289716443951727),2,0.8466225267928007,0.7548112965627638,4.061566242977163,3.977570681184322
388,7.363220511437958,5.610825239523994,POINT (7.363220511437958 5.610825239523994),2,0.26148078883446835,0.825584570522638,5.302622992853701,5.377013808173949
225,3.420831109400897,0.9660258187764148,POINT (3.420831109400897 0.9660258187764148),2,0.18475534539909855,0.9147357938560785,5.545225103057882,5.6064230436854
389,7.042917487394524,9.518973843200634,POINT (7.042917487394524 9.518973843200634),2,0.9061519926026217,0.05780138457702633,3.245497399371783,3.209241322617189
490,0.189572512702183,6.627031232122304,POINT (0.189572512702183 6.627031232122304),2,0.8428591598759292,0.20662948483953347,3.520911165087675,3.6505994248358227
487,5.826107360345651,4.962584924167107,POINT (5.826107360345651 4.962584924167107),2,0.9455052917110732,0.937952006954975,4.046941423532829,4.050303707148121
377,6.95351136801345,9.992028453485341,POINT (6.95351136801345 9.992028453485341),2,0.1432354658379732,0.8303779700343408,5.543907038358395,5.5771511896376245
520,3.8537608877596305,5.354617706434183,POINT (3.853760887759631 5.354617706434183),2,0.46353935533488333,0.3981105628424041,4.471031852172637,4.49917972293887
522,0.28491071177384253,2.22738314185663,POINT (0.2849107117738425 2.22738314185663),2,0.3758728658142263,0.6011609669857219,4.849415235357269,4.813567938365808
523,4.062218404001476,5.0062929867991555,POINT (4.062218404001476 5.006292986799155),2,0.3421300111850367,0.9973315194407975,5.313071497070724,5.320117194536486
283,6.910097003472211,5.32566731308391,POINT (6.910097003472211 5.32566731308391),2,0.8041351862125335,0.13528729780305826,3.5270169253779913,3.564598089053555
366,5.4682073836615075,5.851179120758299,POINT (5.468207383661507 5.851179120758299),2,0.17045001228250822,0.21122185901019042,4.870321834445174,4.823583663616142
200,3.2336169735043896,4.692408906906947,POINT (3.23361697350439 4.692408906906947),2,0.6564108961354966,0.7276548594460588,4.414833067175065,4.41858935769392
367,8.176784701115173,6.132508062839735,POINT (8.176784701115173 6.132508062839735),2,0.2608899231036378,0.8671419629802014,5.345362116772926,5.484458995852763
368,0.2308791122160081,2.0456596558968188,POINT (0.2308791122160081 2.045659655896819),2,0.07085590746529702,0.8659064371063675,5.724194622175774,5.731597930887856
542,6.463136165552043,4.789358490541047,POINT (6.463136165552043 4.789358490541047),2,0.7471730120770966,0.8068835435486527,4.31253751939446,4.231608570881541
539,6.877767832006083,5.157712995717643,POINT (6.877767832006083 5.157712995717643),2,0.3210234237157412,0.2232268860378962,4.581180038606414,4.502078891763019
421,0.7059252613781919,7.653563551676158,POINT (0.7059252613781919 7.653563551676158),2,0.9914918145273798,0.7296700843949001,3.7466864553401407,3.8550111446360766
204,2.86369934077488,6.793474196976723,POINT (2.86369934077488 6.793474196976723),2,0.004752848903189721,0.41835678179224,5.40885108398586,5.4954795705996355
372,4.152490511067058,0.8842349607641775,POINT (4.152490511067058 0.8842349607641775),2,0.7320266634388134,0.5612726841851693,4.097219357307543,4.114553861046332
486,6.373475578580513,3.567964604215047,POINT (6.373475578580513 3.567964604215047),2,0.8373454661337756,0.4719854574727774,3.7972945252052264,3.8376156294382953
535,7.459083305948817,3.9319323753315247,POINT (7.459083305948817 3.931932375331525),2,0.1820636967137299,0.8821778727992915,5.518050479371832,5.558151933275992
531,0.11428452932356059,8.55630966392723,POINT (0.1142845293235606 8.55630966392723),2,0.17129389999109035,0.17506749394183785,4.832479693959657,4.9420727297731215
207,0.8610929402363832,0.26971919735114036,POINT (0.8610929402363832 0.2697191973511404),2,0.3020346538445394,0.021894834845737288,4.417825527156658,4.522427516945987
373,2.88615473331022,5.988550173907068,POINT (2.88615473331022 5.988550173907068),2,0.6652672355434349,0.9756442019757786,4.645109730888909,4.720586715203325
529,7.472446978791694,5.870673495751598,POINT (7.472446978791694 5.870673495751598),2,0.9983111302462122,0.8158098679046947,3.81918760741227,3.766516026650914
208,5.763060012749822,4.396267273544789,POINT (5.763060012749822 4.396267273544789),2,0.0021725284778898457,0.6211111536263962,5.6167660966706165,5.662640063588949
209,9.58739501515295,9.455715699879594,POINT (9.58739501515295 9.455715699879594),2,0.6408695957364362,0.07020484766647472,3.788465656193602,3.798120098967391
526,8.43602037779798,5.697743976371608,POINT (8.436020377797981 5.697743976371608),2,0.7220579003954718,0.4413856567337029,3.9972698559427595,3.9544758294382887
279,0.2244051524916557,0.05634279512274687,POINT (0.2244051524916557 0.05634279512274687),2,0.04609002289746378,0.8774751041998644,5.7852950584049365,5.573781608316064
375,3.2723932450069118,4.657756284704463,POINT (3.272393245006912 4.657756284704463),2,0.1504154503489341,0.3320177079530807,5.031186807255213,5.014142727874041
376,7.17162617111251,5.854885078106627,POINT (7.17162617111251 5.854885078106627),2,0.6888843970493022,0.4405913501285855,4.062822556029981,4.010685053338042
534,6.550027064493882,4.932662664798878,POINT (6.550027064493882 4.932662664798878),2,0.5522211390679346,0.9836280034976242,4.879185725361755,4.8616195708985135
364,3.5210361460080852,4.459991136297768,POINT (3.521036146008085 4.459991136297768),2,0.5829717359876365,0.08158686119256386,3.9156433892172906,3.9655096354081762
393,5.974176499639966,5.191476555329717,POINT (5.974176499639966 5.191476555329717),2,0.3858822288680721,0.25333896771523723,4.481574509979093,4.317858452275982
231,9.437727994774487,0.9120832949380642,POINT (9.437727994774487 0.9120832949380642),2,0.6185701820747441,0.8941081297360433,4.656967765586555,4.4820638578473675
245,2.5233319098397287,5.136668652480228,POINT (2.523331909839729 5.136668652480228),2,0.7773254785049383,0.08936691826082444,3.534715961250948,3.535948932000085
408,5.035161005403033,5.8216981525980716,POINT (5.035161005403033 5.821698152598072),2,0.11202508191153682,0.8041388595907124,5.580088695767639,5.553169633979724
448,3.212871997460176,6.660275092299489,POINT (3.212871997460176 6.660275092299489),2,0.719011380685371,0.2804802807387873,3.8424575193680455,3.8836291946228894
446,2.292680202204526,5.83658575950809,POINT (2.292680202204526 5.83658575950809),2,0.27171479927568465,0.7299757037493607,5.1865461051979915,5.287018995319465
249,9.056083586079748,1.3711408275318837,POINT (9.056083586079748 1.371140827531884),2,0.15135331801886998,0.5028695460758041,5.200162910038064,5.154574010219443
443,7.396422094896497,5.609884698151623,POINT (7.396422094896497 5.609884698151623),2,0.12460827605247626,0.3727176424979285,5.123501090392976,5.101008676453179
441,5.411419384697752,5.174764458468396,POINT (5.411419384697752 5.174764458468396),2,0.6800352562304564,0.8989163207896941,4.538845808328781,4.646895463065054
411,5.020889836710158,2.8011911761459993,POINT (5.020889836710158 2.801191176145999),2,0.6860654888345411,0.3755605223350367,4.003429544665955,3.947105399751213
268,5.1092559865294715,6.697431150916849,POINT (5.109255986529472 6.697431150916849),2,0.5485045308882034,0.6804814993023086,4.583472437525902,4.447894028965383
252,4.506271645790606,7.176389014262464,POINT (4.506271645790606 7.176389014262464),2,0.5945653309920804,0.04572930955962218,3.8565986475754612,3.7373911242688282
434,5.116434304433145,5.590559238389297,POINT (5.116434304433145 5.590559238389297),2,0.8145179126340002,0.3659812078588536,3.736945382590853,3.7061740868245496
267,6.780587764983956,9.396518488684627,POINT (6.780587764983956 9.396518488684627),2,0.14022734146354854,0.6300354335224242,5.349580750595327,5.516088552922581
266,6.208750707925982,5.634627306480256,POINT (6.208750707925982 5.634627306480256),2,0.6427306088215412,0.1711549327521238,3.885693715109041,3.7852962853429033
254,8.47679190758657,5.610609608254467,POINT (8.47679190758657 5.610609608254467),2,0.5472394085892608,0.9606758517380806,4.866197034559559,5.003705448853875
430,5.694382353381348,6.020778387299748,POINT (5.694382353381348 6.020778387299748),2,0.22160393871811035,0.2405552276715328,4.797347350235312,4.718505916323297
415,3.189623092890547,6.078802280509499,POINT (3.189623092890547 6.078802280509499),2,0.6071614077696117,0.8248987858276672,4.610575970288444,4.574337047984279
258,2.9311177281663072,4.604264935717665,POINT (2.931117728166307 4.604264935717665),2,0.6084657767569803,0.0016514097103715875,3.784719856196411,3.6621195316177917
259,8.056311230710788,6.724201818940008,POINT (8.056311230710788 6.724201818940008),2,0.5882121441654461,0.3690842233343935,4.192659935003501,4.031437167840881
264,3.7367156473500307,5.019657463880694,POINT (3.736715647350031 5.019657463880694),2,0.8165704214720969,0.29355402195864344,3.6604131790144496,3.5020981866148246
260,0.9943417645523622,7.927058091402106,POINT (0.9943417645523622 7.927058091402106),2,0.7509104801532516,0.49226153821383867,3.9904405779073358,4.089127662846479
262,8.231394614485986,6.617843307543982,POINT (8.231394614485986 6.617843307543982),2,0.34318044077184984,0.07415589427666147,4.387795012732962,4.329873451192135
244,1.6897605640127211,3.325787089687524,POINT (1.689760564012721 3.325787089687524),2,0.6330099360757843,0.26681703786973954,4.000797165718171,3.9295889763329113
454,5.4151491684438655,5.8871724103663015,POINT (5.415149168443866 5.887172410366301),2,0.23396837403479775,0.11925988463993609,4.6513231365703405,4.689808279504308
406,9.34266014897776,2.288955878962918,POINT (9.34266014897776 2.288955878962918),2,0.24394054813717936,0.18552166855248542,4.697640572278127,4.651300505028858
241,8.981267347513146,2.5318020310651,POINT (8.981267347513146 2.5318020310651),2,0.983392755993984,0.4316187164928672,3.4648332045048993,3.4399890124609427
394,7.235479063141492,5.672507916785459,POINT (7.235479063141492 5.672507916785459),2,0.6764118261803561,0.3949975158501168,4.042173863489404,4.155653215127569
232,4.660971375114756,7.455893229185295,POINT (4.660971375114756 7.455893229185295),2,0.635636167326525,0.8532597472927642,4.581987412639714,4.697156093543792
479,4.098899837781631,1.2305321246888357,POINT (4.098899837781631 1.230532124688836),2,0.34940249731114625,0.5215878615224939,4.8227828669002015,4.805968624293479
272,5.487620478021614,5.24374304796447,POINT (5.487620478021614 5.24374304796447),2,0.04650747420503931,0.215856664978883,5.1228417165688045,5.157960382488434
398,9.097327817205066,1.2946024676129675,POINT (9.097327817205066 1.294602467612967),2,0.10387853607142483,0.5669429559072415,5.3591858837643915,5.299705598652205
476,1.8999632033689196,3.4977843912901676,POINT (1.89996320336892 3.497784391290168),2,0.6516629465765417,0.9758246358279269,4.672498742674843,4.735097600829552
