,longitude,latitude,coordinate,true class,feature1,feature2,feature3,true w,true b,true target,noisy target
594,4.546459361578407,7.44325332449843,POINT (4.546459361578407 7.44325332449843),2,0.8895856725758352,0.1525704813675206,0.5567207913516627,"[-2, 1, 2]",0,3.6363839450075357,3.5203934762399647
614,2.638973378870438,6.199766154593595,POINT (2.638973378870438 6.199766154593595),2,0.3742445445583775,0.10538986920323024,0.4322897613262461,"[-2, 1, 2]",0,5.088046104731328,5.007558846161338
161,2.448451439017032,5.138067396759115,POINT (2.448451439017032 5.138067396759115),2,0.9519907983479388,0.32795428140962957,0.857093225476822,"[-2, 1, 2]",0,3.799936167775443,3.7980605542382766
531,1.2240684434277582,2.41420236479275,POINT (1.224068443427758 2.41420236479275),2,0.8418860515686346,0.20907127658420288,0.717198628618037,"[-2, 1, 2]",0,3.8924843984625017,3.962734389189969
534,8.739950299502068,9.099643796395638,POINT (8.739950299502068 9.099643796395638),2,0.6246231883809809,0.6475560935942157,0.043671024534852054,"[-2, 1, 2]",0,5.421242622045488,5.344514597582096
560,1.1081096336861818,0.08318325584721786,POINT (1.108109633686182 0.08318325584721786),2,0.9812432564251872,0.4165008797000811,0.7122582720599822,"[-2, 1, 2]",0,3.8892719901246005,3.9256147911534223
587,2.2523613247158614,6.585466893239774,POINT (2.252361324715861 6.585466893239774),2,0.51259275261722,0.06726826868791769,0.834104478124962,"[-2, 1, 2]",0,4.596758279524176,4.550052273944546
608,2.5019965837553917,6.597227237886196,POINT (2.501996583755392 6.597227237886196),2,0.494243739264454,0.023689855064090826,0.3741236321895116,"[-2, 1, 2]",0,4.56464849233482,4.460017516604619
596,9.899732038245538,2.3258679950004755,POINT (9.899732038245538 2.325867995000475),2,0.19125814796441232,0.8332758743918458,0.012169988838237389,"[-2, 1, 2]",0,7.092777304890454,7.199733344062968
182,0.4423942934930336,6.847253987837238,POINT (0.4423942934930336 6.847253987837238),2,0.3625023036668823,0.6580688824710813,0.922381814606423,"[-2, 1, 2]",0,6.228630853941516,6.079025019539544
600,9.62172115574544,9.77357335332915,POINT (9.621721155745441 9.77357335332915),2,0.6508386282786673,0.847966028313036,0.07785404902332183,"[-2, 1, 2]",0,5.74341617179007,5.717824566090874
593,0.169987699446289,7.185486572463423,POINT (0.169987699446289 7.185486572463423),2,0.5124476580120747,0.12133993979726543,0.5886233400468145,"[-2, 1, 2]",0,4.7053369055583065,4.6086428875188785
552,6.04218174518744,3.4610979553364176,POINT (6.04218174518744 3.461097955336418),2,0.5285518902160028,0.801719330878019,0.498740479512811,"[-2, 1, 2]",0,6.01778299110803,6.157658055832509
550,0.435197223538345,0.043164952395907674,POINT (0.435197223538345 0.04316495239590767),2,0.9465439534351671,0.3640972755794245,0.6955755731292563,"[-2, 1, 2]",0,3.8885626908533477,3.8152908723122576
549,3.7687840760535227,0.22093758738986558,POINT (3.768784076053523 0.2209375873898656),2,0.02346999121843396,0.699925737525468,0.5462989370657674,"[-2, 1, 2]",0,7.329441501395634,7.3148663562696985
590,5.148135498050581,5.731676941787026,POINT (5.148135498050581 5.731676941787026),2,0.27673564721228494,0.5923915805935527,0.6341761045948227,"[-2, 1, 2]",0,6.354576219550251,6.396534349215636
588,6.41149798427376,4.476509156355835,POINT (6.41149798427376 4.476509156355835),2,0.884244553453725,0.7982469764496408,0.10313648114960838,"[-2, 1, 2]",0,4.943760292538107,4.953522205466968
166,3.3015579080030966,0.9222242823660198,POINT (3.301557908003097 0.9222242823660198),2,0.883788743686246,0.35018844223403744,0.5860046109030573,"[-2, 1, 2]",0,4.049010653409336,3.9143798792511535
546,0.05636562123126354,7.638470342212884,POINT (0.05636562123126354 7.638470342212884),2,0.21748357373613347,0.15902062800411287,0.33673985897919656,"[-2, 1, 2]",0,5.665590534799826,5.6570717682599065
544,0.25916518109977305,8.04073045654372,POINT (0.259165181099773 8.04073045654372),2,0.22206371584656215,0.5893030835365335,0.5974849732616787,"[-2, 1, 2]",0,6.51241501953338,6.727789275669288
185,5.242639153429598,5.967327314852496,POINT (5.242639153429598 5.967327314852496),2,0.23253728082245828,0.311952391086333,0.45656977706225443,"[-2, 1, 2]",0,5.9262929397052915,5.733070645911993
558,2.7855395471052113,4.793058314838285,POINT (2.785539547105211 4.793058314838285),2,0.5442168500888136,0.8959558329276569,0.8576935787811365,"[-2, 1, 2]",0,6.159261115588873,6.008378362243035
607,2.1819464084284688,0.3962858775091693,POINT (2.181946408428469 0.3962858775091693),2,0.07775588866688699,0.6571795903069267,0.13227560572790686,"[-2, 1, 2]",0,7.081091514613193,6.984265949461355
160,7.769333819925626,4.50411862176785,POINT (7.769333819925626 4.50411862176785),2,0.5860447554181208,0.6870479466215085,0.6764055785892805,"[-2, 1, 2]",0,5.615961626988654,5.704886502527168
159,3.147190716985718,0.8555531162850283,POINT (3.147190716985718 0.8555531162850283),2,0.46997328729902843,0.633311163291737,0.8939825458136015,"[-2, 1, 2]",0,5.856702464686389,5.86374716737078
554,6.24190474367123,9.222572237491303,POINT (6.24190474367123 9.222572237491303),2,0.5518950989892673,0.44018714692024885,0.0400587046879447,"[-2, 1, 2]",0,5.224688996872696,5.2613312099463
618,0.17309409603421422,2.26713150970577,POINT (0.1730940960342142 2.26713150970577),2,0.05726101897265079,0.053667091970463265,0.32617108260998817,"[-2, 1, 2]",0,5.935551127022974,5.9902099543457545
572,6.976381119727492,4.474796974149675,POINT (6.976381119727492 4.474796974149675),2,0.12686622310881146,0.3905494091979933,0.49217302933468277,"[-2, 1, 2]",0,6.400500149069552,6.431385801194972
628,9.111818702589563,8.756448302460162,POINT (9.111818702589563 8.756448302460162),2,0.631498404405798,0.2861016300214829,0.4245247401592245,"[-2, 1, 2]",0,4.677708046825572,4.607409709523818
579,0.3258176937275814,6.624836777536331,POINT (0.3258176937275814 6.624836777536331),2,0.18076451577052433,0.5113520800298691,0.8486470426669853,"[-2, 1, 2]",0,6.480410612748165,6.433209103773724
627,3.7018707439975063,4.382335201269711,POINT (3.701870743997506 4.382335201269711),2,0.20023193390469862,0.8642104870052776,0.8437502010364513,"[-2, 1, 2]",0,7.12772517229646,7.243591572601235
520,7.186475809955476,5.481878343335781,POINT (7.186475809955476 5.481878343335781),2,0.7866433539862158,0.6272003865879732,0.03332383404227102,"[-2, 1, 2]",0,4.8944707112172985,4.825756866261996
176,0.3871369923708212,7.350368445900326,POINT (0.3871369923708212 7.350368445900326),2,0.067415846080497,0.863070199453509,0.4449196138002731,"[-2, 1, 2]",0,7.523892860665527,7.583273626976476
521,5.485424321209248,3.503810401903805,POINT (5.485424321209248 3.503810401903805),2,0.6247019876379378,0.2379043116974069,0.9619049493052976,"[-2, 1, 2]",0,4.601702660481,4.507792887765306
570,7.177325500550621,4.633435590264546,POINT (7.177325500550621 4.633435590264546),2,0.0740563049905214,0.19842591598724235,0.1617307225087824,"[-2, 1, 2]",0,6.1746829170029205,5.971905180641915
564,2.9855467672785476,5.588170171939693,POINT (2.985546767278548 5.588170171939693),2,0.39018250881774685,0.9471357173438193,0.19090216693204054,"[-2, 1, 2]",0,6.723723908234398,6.755491919786942
623,6.43642150630643,3.4108153016359646,POINT (6.43642150630643 3.410815301635965),2,0.7336402986870202,0.8431533753832222,0.6997621351817431,"[-2, 1, 2]",0,5.485385854705384,5.644362126814292
622,3.4209856040925457,5.041540498796985,POINT (3.420985604092546 5.041540498796985),2,0.4793756818517545,0.5020806542419096,0.6847757895528174,"[-2, 1, 2]",0,5.5660342629285555,5.563759506074678
195,5.699508115043739,3.9186498003357393,POINT (5.699508115043739 3.918649800335739),2,0.3265740511652092,0.9410512547905032,0.18417203730438414,"[-2, 1, 2]",0,6.902380356085379,6.773536746770303
193,0.8755956095611073,2.347712079937346,POINT (0.8755956095611073 2.347712079937346),2,0.7237946076145623,0.46323051568542895,0.13981171398370162,"[-2, 1, 2]",0,4.755077208527171,4.750674034280057
519,7.120062062042804,8.970969574916571,POINT (7.120062062042804 8.970969574916571),2,0.3920621397162284,0.9156195373769318,0.9868732232233418,"[-2, 1, 2]",0,6.655052655605179,6.627764557266316
624,2.0975884004256704,6.152718981669326,POINT (2.09758840042567 6.152718981669326),2,0.3785728416259343,0.5537798360939825,0.6547906730247639,"[-2, 1, 2]",0,5.971841147310162,5.945582529218042
582,0.03241369061710131,4.210405113590523,POINT (0.03241369061710131 4.210405113590523),2,0.4350516500962831,0.9737537163624077,0.44401378456693974,"[-2, 1, 2]",0,6.642352482435966,6.759561468051302
528,9.385914692938996,1.1923148374499737,POINT (9.385914692938996 1.192314837449974),2,0.5009279712666189,0.5089999584262671,0.03892050070568509,"[-2, 1, 2]",0,5.515216003052678,5.625419404211759
526,9.278166485085336,8.807101734043714,POINT (9.278166485085336 8.807101734043714),2,0.36118050423651227,0.27523426439364973,0.017886664842673317,"[-2, 1, 2]",0,5.466927016077762,5.516440397920666
619,1.9197974492227499,2.8571628268528446,POINT (1.91979744922275 2.857162826852845),2,0.26046386616444195,0.07966394296793056,0.9885470604822207,"[-2, 1, 2]",0,5.377936287442536,5.315869573843831
566,9.281788329777731,2.0681986531714944,POINT (9.281788329777731 2.068198653171494),2,0.5424243068548341,0.4892544969268494,0.7202952983890828,"[-2, 1, 2]",0,5.351236073289196,5.477626819189458
930,9.437793552332469,4.683696994441636,POINT (9.437793552332469 4.683696994441636),3,0.37127090276108476,0.1725154307992003,0.3094539403682639,"[1, -4, 0]",-1,5.2312181533151465,5.277106045697983
576,1.4544256707535996,2.3859593874777696,POINT (1.4544256707536 2.38595938747777),3,0.5275352906214824,0.9163203347752846,0.1785672151343265,"[1, -4, 0]",-1,6.250034797686122,6.243840921210844
591,9.94133752110859,7.308812826487166,POINT (9.94133752110859 7.308812826487166),3,0.4951597372117855,0.9027750518486058,0.6141612925792119,"[1, -4, 0]",-1,6.320070892061855,6.3089126461065215
684,9.543282942530738,4.53855832100797,POINT (9.543282942530738 4.53855832100797),3,0.812591635833468,0.1706020779147167,0.30811162352344845,"[1, -4, 0]",-1,3.9034292483290294,3.840574643307243
577,4.882781376101032,4.156173628052121,POINT (4.882781376101032 4.156173628052121),3,0.7734900943090564,0.27104052834784853,0.14849483514023065,"[1, -4, 0]",-1,4.2216107737685284,4.231730138017921
258,6.541745610142903,3.2689221616939,POINT (6.541745610142903 3.2689221616939),3,0.271323881088097,0.5820139017826055,0.9686146190189027,"[1, -4, 0]",-1,6.35005616030092,6.281252511841606
27,9.524061148667183,2.9350798100827413,POINT (9.524061148667183 2.935079810082741),3,0.2379127959267303,0.4058676885558714,0.7005352891943692,"[1, -4, 0]",-1,6.097996989331552,6.061079388474196
390,4.777744951178949,4.018133589453026,POINT (4.777744951178949 4.018133589453026),3,0.15851382070156572,0.657398614794555,0.3550807153584332,"[1, -4, 0]",-1,6.8392557674844126,6.824344315158514
901,2.3417447644307154,2.131822002010476,POINT (2.341744764430715 2.131822002010476),3,0.5264039515910103,0.5922926787687965,0.07936615562453508,"[1, -4, 0]",-1,5.605373502764563,5.453565426179623
377,6.93431965070364,6.433966661720218,POINT (6.93431965070364 6.433966661720218),3,0.6233984656457444,0.7984216454296833,0.11041450239928197,"[1, -4, 0]",-1,5.7266478939221335,5.692887326625114
896,6.897293430358628,3.5927784025619958,POINT (6.897293430358628 3.592778402561996),3,0.1816553952694464,0.8681914913132328,0.2309385956503862,"[1, -4, 0]",-1,7.191416796818126,7.359502510789762
898,6.092009014884984,2.5042003864513838,POINT (6.092009014884984 2.504200386451384),3,0.04565925694572204,0.36770873234230383,0.12587997214780688,"[1, -4, 0]",-1,6.598439693847442,6.600073880470642
904,0.8287447434547257,5.310021266305457,POINT (0.8287447434547257 5.310021266305457),3,0.530475927801336,0.6167135843631498,0.05485525267541913,"[1, -4, 0]",-1,5.641999385322292,5.687865454352877
923,1.5392699192505843,1.3435443465080155,POINT (1.539269919250584 1.343544346508015),3,0.9789221636695575,0.11710339492701216,0.15323439643420533,"[1, -4, 0]",-1,3.297440298845352,3.164621402719325
922,9.466200245461646,7.037252279871133,POINT (9.466200245461646 7.037252279871133),3,0.3562646964451529,0.2186789738054674,0.8939546513778955,"[1, -4, 0]",-1,5.368563858275476,5.26093536641535
581,2.8119343204426106,1.4464841289741748,POINT (2.811934320442611 1.446484128974175),3,0.8100293369338846,0.6631698290653341,0.2876890565884802,"[1, -4, 0]",-1,4.896251647329015,5.0662468661115225
365,6.483229424905199,6.642309225148066,POINT (6.483229424905199 6.642309225148066),3,0.5208428692679824,0.2872349040178893,0.8560566393177603,"[1, -4, 0]",-1,5.011941200231831,4.708447936690771
580,4.698540889719677,4.161718971457878,POINT (4.698540889719677 4.161718971457878),3,0.2402031962151676,0.3885229817408318,0.06639626304708424,"[1, -4, 0]",-1,6.056436374836161,6.087026746919462
372,9.009673535421657,3.577104908343516,POINT (9.009673535421657 3.577104908343516),3,0.12839078428042427,0.6214306326703927,0.15192623921823778,"[1, -4, 0]",-1,6.857688912499513,6.920717549427246
687,0.04484008650715077,1.915240152417953,POINT (0.04484008650715077 1.915240152417953),3,0.9433885555636353,0.29751883154102476,0.333451166460106,"[1, -4, 0]",-1,3.7648719963911432,3.792537623199652
381,0.8692205284269083,1.2971486586254743,POINT (0.8692205284269083 1.297148658625474),3,0.7863951791535804,0.5858497156152831,0.07184486115004873,"[1, -4, 0]",-1,4.812513893769825,4.770301569963557
586,0.7603188289918184,1.6084851958340352,POINT (0.7603188289918184 1.608485195834035),3,0.18404361915259104,0.5582062284394607,0.9161150789469439,"[1, -4, 0]",-1,6.5642815994211485,6.599506366816739
915,6.257636526518525,6.467059299236269,POINT (6.257636526518525 6.467059299236269),3,0.43659635402405805,0.80614735848989,0.2686824686377187,"[1, -4, 0]",-1,6.3025056549076055,6.389258454232505
382,0.7712581999952228,1.7042036978999575,POINT (0.7712581999952228 1.704203697899958),3,0.842988148979767,0.5992657752844569,0.07021432134302519,"[1, -4, 0]",-1,4.669567103629613,4.480578212942326
916,5.314743493716964,3.7269507430548208,POINT (5.314743493716964 3.726950743054821),3,0.292230193639038,0.22233972256339862,0.1915064738823663,"[1, -4, 0]",-1,5.567988864209683,5.5982234861581155
28,0.4865601269208475,1.4664516412843531,POINT (0.4865601269208475 1.466451641284353),3,0.34582373948563516,0.5358151576426651,0.4163849491249223,"[1, -4, 0]",-1,6.034159096828425,6.027180700320381
912,0.5949890862904683,0.955063736346986,POINT (0.5949890862904683 0.955063736346986),3,0.5414159587926992,0.745674952262298,0.8377123653160048,"[1, -4, 0]",-1,5.8671020281464985,5.8744204774164155
270,5.4225042362078995,3.8578821475081404,POINT (5.422504236207899 3.85788214750814),3,0.6927699081743786,0.11513881655949354,0.1594276692277613,"[1, -4, 0]",-1,4.151967908595852,4.132603702400437
597,9.421255235762416,4.063435693228464,POINT (9.421255235762416 4.063435693228464),3,0.9090467913833592,0.07565885937770067,0.5643495650701702,"[1, -4, 0]",-1,3.424177344605324,3.298877584696601
620,4.855656406084269,2.7968432486314656,POINT (4.855656406084269 2.796843248631466),3,0.729312002757474,0.04890745347923531,0.5521911015025943,"[1, -4, 0]",-1,3.9098788986860487,3.9668934324953726
284,1.1958007587786312,1.3279074844774919,POINT (1.195800758778631 1.327907484477492),3,0.847642647389861,0.07964078324355062,0.34137465276844237,"[1, -4, 0]",-1,3.6163536243175183,3.605841052787288
12,0.9822684762252021,0.9635173452596835,POINT (0.9822684762252021 0.9635173452596835),3,0.7744055388801244,0.3141244256265533,0.99524006306742,"[1, -4, 0]",-1,4.305032234612733,4.50650275447463
647,9.833211119159733,3.4031170972050697,POINT (9.833211119159733 3.40311709720507),3,0.18844504976771126,0.2159296046445719,0.36258101249217434,"[1, -4, 0]",-1,5.86652405998601,5.865509551389454
621,4.408515553151412,3.9405451575283914,POINT (4.408515553151412 3.940545157528391),3,0.6318891973430596,0.713139742279461,0.6960700445065147,"[1, -4, 0]",-1,5.530611892529743,5.551175901836318
10,5.865256947174285,1.9729508512812022,POINT (5.865256947174285 1.972950851281202),3,0.6607965556380869,0.6002796801909146,0.7490858103523593,"[1, -4, 0]",-1,5.218169693467568,5.392516979526747
149,4.347895308974667,4.478807498847389,POINT (4.347895308974667 4.478807498847389),3,0.4024782796444274,0.9142533212153753,0.4450938168757558,"[1, -4, 0]",-1,6.621071803497468,6.486699673023933
979,6.356265287997171,7.286034890804885,POINT (6.356265287997171 7.286034890804885),3,0.14465134197792773,0.28554690013310247,0.5764872867810467,"[1, -4, 0]",-1,6.137139774332422,6.131073280366912
644,0.5153366499427059,1.947134395169764,POINT (0.5153366499427059 1.947134395169764),3,0.4303288068342144,0.9249368678656523,0.5239944069054043,"[1, -4, 0]",-1,6.558887315228661,6.674022999256914
641,4.845441048217513,1.4241741866233049,POINT (4.845441048217513 1.424174186623305),3,0.47395487203092634,0.13606237105202268,0.11678956199460133,"[1, -4, 0]",-1,4.850260126011266,4.885788407241546
639,9.356108625028952,7.615848959989041,POINT (9.356108625028952 7.615848959989041),3,0.6501540179849246,0.43704275097758094,0.6725624218695053,"[1, -4, 0]",-1,4.923623448000388,4.903529923610572
157,1.8492105419783145,1.158024729933771,POINT (1.849210541978314 1.158024729933771),3,0.8956184833259977,0.3536730677841856,0.8050336442483942,"[1, -4, 0]",-1,4.020490685590378,3.925482684518783
987,0.09548534190211178,0.3763445908045937,POINT (0.09548534190211178 0.3763445908045937),3,0.9086210171279275,0.10400818172287296,0.8194276643163271,"[1, -4, 0]",-1,3.482153312061963,3.5695003693001537
989,1.7635855533522582,1.4337165324383916,POINT (1.763585553352258 1.433716532438392),3,0.4262435727832502,0.01930611335402621,0.8603998524700983,"[1, -4, 0]",-1,4.759881508358301,4.54769613727182
291,4.272478329957387,2.67231874185475,POINT (4.272478329957387 2.67231874185475),3,0.9854688877310089,0.22514831022046944,0.6703473404351505,"[1, -4, 0]",-1,3.493889957247912,3.4765289211627657
636,9.984958819160363,3.8685235621080425,POINT (9.984958819160363 3.868523562108042),3,0.8999977426914338,0.39323346527751324,0.8967972290193563,"[1, -4, 0]",-1,4.086473702480725,4.05556705704622
4,6.1544919102121,6.119489723254393,POINT (6.1544919102121 6.119489723254393),3,0.6589481559828606,0.7791128574663717,0.997210242161039,"[1, -4, 0]",-1,5.5813812469841615,5.55432878981317
292,1.000906583992458,1.2031294133653825,POINT (1.000906583992458 1.203129413365382),3,0.3036450076243318,0.6053706096456872,0.7113684745458521,"[1, -4, 0]",-1,6.299806196418379,6.4261274238723
153,1.1647784576436182,4.972612692572508,POINT (1.164778457643618 4.972612692572508),3,0.5429810162205324,0.22992298414983636,0.6526297544835128,"[1, -4, 0]",-1,4.830902919638076,4.907607119215472
996,4.423974384041147,1.4920105817794083,POINT (4.423974384041147 1.492010581779408),3,0.5288450827982807,0.875801092406246,0.30687974655254047,"[1, -4, 0]",-1,6.1650669364176505,6.350485130805883
633,7.123738435195811,6.742231662867747,POINT (7.123738435195811 6.742231662867747),3,0.020221484741375417,0.1107441537252658,0.16266156133991427,"[1, -4, 0]",-1,6.160823853226406,6.227671676522669
969,0.36322580795582704,4.701025737951094,POINT (0.363225807955827 4.701025737951094),3,0.9541724175603828,0.637960479379546,0.40903244881392486,"[1, -4, 0]",-1,4.413403706077943,4.603246238450639
169,4.616479832498631,4.32133961037386,POINT (4.616479832498631 4.32133961037386),3,0.16182291728232656,0.6168470493424049,0.22912010977123742,"[1, -4, 0]",-1,6.74822534683783,6.67086223261391
966,5.027438286073114,2.2302139502263127,POINT (5.027438286073114 2.230213950226313),3,0.6003887627264042,0.7827305831091478,0.9770100322417913,"[1, -4, 0]",-1,5.764294878039083,5.627986462290217
331,9.826462576035668,4.384350659277971,POINT (9.826462576035668 4.384350659277971),3,0.026176104776633347,0.7603640691695359,0.4053126689237787,"[1, -4, 0]",-1,7.442199824009172,7.320407812761096
599,9.86249134975879,4.286448664568835,POINT (9.862491349758789 4.286448664568835),3,0.820015027239281,0.4367715888304864,0.878199049091161,"[1, -4, 0]",-1,4.41349809594313,4.344781704144982
668,4.254177119090528,2.5335607828722684,POINT (4.254177119090528 2.533560782872268),3,0.14390777533340726,0.5433079009290294,0.18789035607927695,"[1, -4, 0]",-1,6.654892475857837,6.760765961981923
938,4.04290654032912,3.897030734511188,POINT (4.04290654032912 3.897030734511188),3,0.6970315734448137,0.6922027598793891,0.33290816558309944,"[1, -4, 0]",-1,5.293310799424337,5.347259041329161
667,1.4250498489902397,1.9600331337231358,POINT (1.42504984899024 1.960033133723136),3,0.8390510872308465,0.08615757668334523,0.04685113413214714,"[1, -4, 0]",-1,3.655161891674151,3.7627297627102294
666,5.527002264592648,2.728624848443438,POINT (5.527002264592648 2.728624848443438),3,0.8852606497372317,0.29462441307725007,0.8764901163926065,"[1, -4, 0]",-1,3.9334668769428047,3.866527310361468
349,5.215881274720724,2.2788684865553313,POINT (5.215881274720724 2.278868486555331),3,0.36056483644744775,0.7756683770092919,0.011386012728072159,"[1, -4, 0]",-1,6.4696422446762405,6.363971169960941
692,2.6371865421716754,1.7108675006556218,POINT (2.637186542171675 1.710867500655622),3,0.2102488603002527,0.7939417241734003,0.06047810893794103,"[1, -4, 0]",-1,6.957136867446042,6.796301104407544
944,9.663628004886213,3.8346622210764503,POINT (9.663628004886213 3.83466222107645),3,0.11667735863023176,0.8514081046490459,0.6841226231326377,"[1, -4, 0]",-1,7.352784133407397,7.35151806451515
164,5.853780960455792,2.4581182153012415,POINT (5.853780960455792 2.458118215301242),3,0.19999017216177428,0.5278397872987346,0.5709585492199992,"[1, -4, 0]",-1,6.455709058112147,6.458736720639979
21,5.4127826584941925,2.0905121572625616,POINT (5.412782658494192 2.090512157262562),3,0.10157319230294481,0.268981951859691,0.03661029737642074,"[1, -4, 0]",-1,6.2332443268105475,6.273369631789148
605,4.51826078046286,4.257494486801483,POINT (4.51826078046286 4.257494486801483),3,0.56709514323355,0.702760350884353,0.5604256731993492,"[1, -4, 0]",-1,5.704235272068056,5.671794726818484
276,5.125045293576406,1.1767023380299213,POINT (5.125045293576406 1.176702338029921),3,0.7575592369425835,0.12387143383696031,0.6671410878164163,"[1, -4, 0]",-1,3.9750651568461697,3.981900672672568
951,4.21071779493518,4.367160852841094,POINT (4.21071779493518 4.367160852841094),3,0.7272768655075735,0.2930216829369755,0.14163164959430352,"[1, -4, 0]",-1,4.40421276935123,4.587122706019843
609,9.350102339466812,3.5764640411414583,POINT (9.350102339466812 3.576464041141458),3,0.0037390625180515613,0.45069197178739695,0.18575975956963076,"[1, -4, 0]",-1,6.890166756020639,6.982498252032298
610,6.205311532923087,6.117792984952752,POINT (6.205311532923087 6.117792984952752),3,0.677522894400486,0.18604524222610108,0.6192817185629146,"[1, -4, 0]",-1,4.339521801250744,4.393484471737966
336,0.7207577445848079,1.8877969361335245,POINT (0.7207577445848079 1.887796936133525),3,0.48492946033206163,0.2530010388251972,0.8750217057819332,"[1, -4, 0]",-1,5.05121369665421,5.165636263599984
17,0.2857687013372612,4.452671153764154,POINT (0.2857687013372612 4.452671153764154),3,0.17252486288996893,0.9985707215347611,0.9960741516987245,"[1, -4, 0]",-1,7.479566854399615,7.587772318725079
957,9.462678100934088,6.9218294254520085,POINT (9.462678100934088 6.921829425452009),3,0.2186517481413366,0.9153122042189225,0.8257101846613669,"[1, -4, 0]",-1,7.174669164013835,7.004949986679838
334,4.3501236787528335,1.1742256231650627,POINT (4.350123678752833 1.174225623165063),3,0.40846180260963116,0.7377487749978918,0.5898784538201538,"[1, -4, 0]",-1,6.25011214216689,6.186276381001976
145,6.308980280973699,7.041944092198875,POINT (6.308980280973699 7.041944092198875),3,0.821289456133125,0.937125195419589,0.053330220489326896,"[1, -4, 0]",-1,5.410382022439803,5.448903211412221
613,0.8843127404589757,4.976672004281392,POINT (0.8843127404589757 4.976672004281392),3,0.8214071929920403,0.3473756048982032,0.5224587413520048,"[1, -4, 0]",-1,4.2305296308202855,4.244093470847501
280,9.08778380412239,4.399841934624481,POINT (9.08778380412239 4.399841934624481),3,0.11628366457191852,0.5005094656762421,0.1259857824480255,"[1, -4, 0]",-1,6.652167937636729,6.834173366055768
174,1.8560830455812172,2.029385788360928,POINT (1.856083045581217 2.029385788360928),3,0.46665022327333705,0.3817926445571288,0.3651960885597261,"[1, -4, 0]",-1,5.363634619294246,5.4222369108283335
101,0.31463414184084604,1.4481632625531926,POINT (0.314634141840846 1.448163262553193),3,0.42900400256422355,0.9893979397224787,0.2988773180624805,"[1, -4, 0]",-1,6.691783871752286,6.756206511370187
573,7.088564798761548,6.984816460523185,POINT (7.088564798761548 6.984816460523185),3,0.9113475097598017,0.9982820214587331,0.4790947139199694,"[1, -4, 0]",-1,5.262521513638061,5.178673282164743
86,6.897305267553575,6.440385906095985,POINT (6.897305267553575 6.440385906095985),3,0.04712726523602362,0.30502834872125206,0.7822706611753478,"[1, -4, 0]",-1,6.468674901734433,6.494130714811832
743,2.8165767875514547,1.8887897176960944,POINT (2.816576787551455 1.888789717696094),3,0.5062657437915365,0.05745766950216935,0.3145970089035993,"[1, -4, 0]",-1,4.596118107629729,4.510716053228847
794,9.77102447282348,3.372113159593484,POINT (9.771024472823481 3.372113159593484),3,0.349746332253284,0.07080836148096803,0.08960451841122674,"[1, -4, 0]",-1,5.092377726202084,5.368069992212846
486,1.2038699727201618,1.495817570978647,POINT (1.203869972720162 1.495817570978647),3,0.4244045456112313,0.8725299057602415,0.9648066206701574,"[1, -4, 0]",-1,6.471846174686789,6.403049492397099
530,9.961548088702065,6.994115318167506,POINT (9.961548088702065 6.994115318167506),3,0.44669532009219615,0.48074594106521906,0.5565257170072552,"[1, -4, 0]",-1,5.6214059218538495,5.615580647252994
798,2.146404274943169,1.144260642888183,POINT (2.146404274943169 1.144260642888183),3,0.9585673752523973,0.7043557721950593,0.7127339225051333,"[1, -4, 0]",-1,4.533009418632927,4.611719436388637
192,1.130317148792691,1.5130496523477477,POINT (1.130317148792691 1.513049652347748),3,0.5092818177080543,0.49965503920220733,0.42101042863828086,"[1, -4, 0]",-1,5.471464625280252,5.564617661504771
482,8.455740969696933,4.27801438551132,POINT (8.455740969696933 4.27801438551132),3,0.6228620394463236,0.18318719997625876,0.568525892971439,"[1, -4, 0]",-1,4.497788281613547,4.4970606131056226
802,9.623486137089515,4.934031771708151,POINT (9.623486137089515 4.934031771708151),3,0.6406662680395661,0.11187312631644086,0.8646599850203133,"[1, -4, 0]",-1,4.301747448514184,4.241969641545568
535,5.578513205826053,4.2440931475183055,POINT (5.578513205826053 4.244093147518305),3,0.30950410244910465,0.42634347772417514,0.6143323933464879,"[1, -4, 0]",-1,5.924174648101037,5.901885794325343
791,6.671433918937716,3.3051558412627626,POINT (6.671433918937716 3.305155841262763),3,0.39148340635043277,0.07290538071209818,0.34399509500973346,"[1, -4, 0]",-1,4.971360542372898,4.994295731471532
805,6.431214601126637,2.638322338837132,POINT (6.431214601126637 2.638322338837132),3,0.8364621111603614,0.1314667754470863,0.3800885540552279,"[1, -4, 0]",-1,3.7535472174130886,4.042000942336538
478,1.1111884847823439,1.0409546003010506,POINT (1.111188484782344 1.040954600301051),3,0.1411571122499392,0.7256897741608693,0.5999994934818984,"[1, -4, 0]",-1,7.027908211571921,7.05366752451955
476,0.4455350785305634,0.9695514479676348,POINT (0.4455350785305634 0.9695514479676348),3,0.6133826597235201,0.6691719864077167,0.2885139940418252,"[1, -4, 0]",-1,5.498195993644873,5.659888652211918
81,1.5846478538157227,5.867313370666357,POINT (1.584647853815723 5.867313370666357),3,0.9953069579317119,0.979759035472623,0.5671688725356289,"[1, -4, 0]",-1,4.97359719715011,4.7347432585765645
111,6.4232719212426765,7.261863164489934,POINT (6.423271921242677 7.261863164489934),3,0.12632996555271847,0.3330655273143308,0.6883165986791729,"[1, -4, 0]",-1,6.287141157970506,6.020734866563816
